id_batalla,id_temporada,id_arena
4293,T6,54000044
4294,T7,54000045
4295,T8,54000046
4296,T9,54000047
4297,T10,54000048
4298,T1,54000049
4299,T2,54000050
4300,T3,54000051
4301,T4,54000052
4302,T5,54000053
4303,T6,54000054
4304,T7,54000055
4305,T8,54000056
4306,T9,54000057
4307,T10,54000058
4308,T1,54000000
4309,T2,54000001
4310,T3,54000002
4311,T4,54000003
4312,T5,54000004
4313,T6,54000005
4314,T7,54000006
4315,T8,54000007
4316,T9,54000008
4317,T10,54000009
4318,T1,54000010
4319,T2,54000011
4320,T3,54000012
4321,T4,54000013
4322,T5,54000014
4323,T6,54000015
4324,T7,54000016
4325,T8,54000017
4326,T9,54000018
4327,T10,54000019
4328,T1,54000020
4329,T2,54000021
4330,T3,54000022
4331,T4,54000023
4332,T5,54000024
4333,T6,54000025
4334,T7,54000026
4335,T8,54000027
4336,T9,54000028
4337,T10,54000029
4338,T1,54000030
4339,T2,54000031
4340,T3,54000032
4341,T4,54000033
4342,T5,54000034
4343,T6,54000035
4344,T7,54000036
4345,T8,54000037
4346,T9,54000038
4347,T10,54000039
4348,T1,54000040
4349,T2,54000041
4350,T3,54000042
4351,T4,54000043
4352,T5,54000044
4353,T6,54000045
4354,T7,54000046
4355,T8,54000047
4356,T9,54000048
4357,T10,54000049
4358,T1,54000050
4359,T2,54000051
4360,T3,54000052
4361,T4,54000053
4362,T5,54000054
4363,T6,54000055
4364,T7,54000056
4365,T8,54000057
4366,T9,54000058
4367,T10,54000000
4368,T1,54000001
4369,T2,54000002
4370,T3,54000003
4371,T4,54000004
4372,T5,54000005
4373,T6,54000006
4374,T7,54000007
4375,T8,54000008
4376,T9,54000009
4377,T10,54000010
4378,T1,54000011
4379,T2,54000012
4380,T3,54000013
4381,T4,54000014
4382,T5,54000015
4383,T6,54000016
4384,T7,54000017
4385,T1,54000018
4386,T2,54000019
4387,T3,54000020
4388,T4,54000021
4389,T5,54000022
4390,T6,54000023
4391,T7,54000024
4392,T8,54000025
4393,T9,54000026
4394,T10,54000027
4395,T1,54000028
4396,T2,54000029
4397,T3,54000030
4398,T4,54000031
4399,T5,54000032
4400,T6,54000033
4401,T7,54000034
4402,T8,54000035
4403,T9,54000036
4404,T10,54000037
4405,T1,54000038
4406,T2,54000039
4407,T3,54000040
4408,T4,54000041
4409,T5,54000042
4410,T6,54000043
4411,T7,54000044
4412,T8,54000045
4413,T9,54000046
4414,T10,54000047
4415,T1,54000048
4416,T2,54000049
4417,T3,54000050
4418,T4,54000051
4419,T5,54000052
4420,T6,54000053
4421,T7,54000054
4422,T8,54000055
4423,T9,54000056
4424,T10,54000057
4425,T1,54000058
4426,T2,54000000
4427,T3,54000001
4428,T4,54000002
4429,T5,54000003
4430,T6,54000004
4431,T7,54000005
4432,T8,54000006
4433,T9,54000007
4434,T10,54000008
4435,T1,54000009
4436,T2,54000010
4437,T3,54000011
4438,T4,54000012
4439,T5,54000013
4440,T6,54000014
4441,T7,54000015
4442,T8,54000016
4443,T9,54000017
4444,T10,54000018
4445,T1,54000019
4446,T2,54000020
4447,T3,54000021
4448,T4,54000022
4449,T5,54000023
4450,T6,54000024
4451,T7,54000025
4452,T8,54000026
4453,T9,54000027
4454,T10,54000028
4455,T1,54000029
4456,T2,54000030
4457,T3,54000031
4458,T4,54000032
4459,T5,54000033
4460,T6,54000034
4461,T7,54000035
4462,T8,54000036
4463,T9,54000037
4464,T10,54000038
4465,T1,54000039
4466,T2,54000040
4467,T3,54000041
4468,T4,54000042
4469,T5,54000043
4470,T6,54000044
4471,T7,54000045
4472,T8,54000046
4473,T9,54000047
4474,T10,54000048
4475,T1,54000049
4476,T2,54000050
4477,T3,54000051
4478,T4,54000052
4479,T5,54000053
4480,T6,54000054
4481,T7,54000055
4482,T8,54000056
4483,T9,54000057
4484,T10,54000058
4485,T1,54000000
4486,T2,54000001
4487,T3,54000002
4488,T4,54000003
4489,T5,54000004
4490,T6,54000005
4491,T7,54000006
4492,T8,54000007
4493,T9,54000008
4494,T10,54000009
4495,T1,54000010
4496,T2,54000011
4497,T3,54000012
4498,T4,54000013
4499,T5,54000014
4500,T6,54000015
4501,T7,54000016
4502,T8,54000017
4503,T9,54000018
4504,T10,54000019
4505,T1,54000020
4506,T2,54000021
4507,T3,54000022
4508,T4,54000023
4509,T5,54000024
4510,T6,54000025
4511,T7,54000026
4512,T8,54000027
4513,T9,54000028
4514,T10,54000029
4515,T1,54000030
4516,T2,54000031
4517,T3,54000032
4518,T4,54000033
4519,T5,54000034
4520,T6,54000035
4521,T7,54000036
4522,T1,54000037
4523,T2,54000038
4524,T3,54000039
4525,T4,54000040
4526,T5,54000041
4527,T6,54000042
4528,T7,54000043
4529,T8,54000044
4530,T9,54000045
4531,T10,54000046
4532,T1,54000047
4533,T2,54000048
4534,T3,54000049
4535,T4,54000050
4536,T5,54000051
4537,T6,54000052
4538,T7,54000053
4539,T8,54000054
4540,T9,54000055
4541,T10,54000056
4542,T1,54000057
4543,T2,54000058
4544,T3,54000000
4545,T4,54000001
4546,T5,54000002
4547,T6,54000003
4548,T7,54000004
4549,T8,54000005
4550,T9,54000006
4551,T10,54000007
4552,T1,54000008
4553,T2,54000009
4554,T3,54000010
4555,T4,54000011
4556,T5,54000012
4557,T6,54000013
4558,T7,54000014
4559,T8,54000015
4560,T9,54000016
4561,T10,54000017
4562,T1,54000018
4563,T2,54000019
4564,T3,54000020
4565,T4,54000021
4566,T5,54000022
4567,T6,54000023
4568,T7,54000024
4569,T8,54000025
4570,T9,54000026
4571,T10,54000027
4572,T1,54000028
4573,T2,54000029
4574,T3,54000030
4575,T4,54000031
4576,T5,54000032
4577,T6,54000033
4578,T7,54000034
4579,T8,54000035
4580,T9,54000036
4581,T10,54000037
4582,T1,54000038
4583,T2,54000039
4584,T3,54000040
4585,T4,54000041
4586,T5,54000042
4587,T6,54000043
4588,T7,54000044
4589,T8,54000045
4590,T9,54000046
4591,T10,54000047
4592,T1,54000048
4593,T2,54000049
4594,T3,54000050
4595,T4,54000051
4596,T5,54000052
4597,T6,54000053
4598,T7,54000054
4599,T8,54000055
4600,T9,54000056
4601,T10,54000057
4602,T1,54000058
4603,T2,54000000
4604,T3,54000001
4605,T4,54000002
4606,T5,54000003
4607,T6,54000004
4608,T7,54000005
4609,T8,54000006
4610,T9,54000007
4611,T10,54000008
4612,T1,54000009
4613,T2,54000010
4614,T3,54000011
4615,T4,54000012
4616,T5,54000013
4617,T6,54000014
4618,T7,54000015
4619,T8,54000016
4620,T9,54000017
4621,T10,54000018
4622,T1,54000019
4623,T2,54000020
4624,T3,54000021
4625,T4,54000022
4626,T5,54000023
4627,T6,54000024
4628,T7,54000025
4629,T8,54000026
4630,T9,54000027
4631,T10,54000028
4632,T1,54000029
4633,T2,54000030
4634,T3,54000031
4635,T4,54000032
4636,T5,54000033
4637,T6,54000034
4638,T7,54000035
4639,T8,54000036
4640,T9,54000037
4641,T10,54000038
4642,T1,54000039
4643,T2,54000040
4644,T3,54000041
4645,T4,54000042
4646,T5,54000043
4647,T6,54000044
4648,T7,54000045
4649,T8,54000046
4650,T9,54000047
4651,T10,54000048
4652,T1,54000049
4653,T2,54000050
4654,T3,54000051
4655,T4,54000052
4656,T5,54000053
4657,T6,54000054
4658,T7,54000055
4659,T1,54000056
4660,T2,54000057
4661,T3,54000058
4662,T4,54000000
4663,T5,54000001
4664,T6,54000002
4665,T7,54000003
4666,T8,54000004
4667,T9,54000005
4668,T10,54000006
4669,T1,54000007
4670,T2,54000008
4671,T3,54000009
4672,T4,54000010
4673,T5,54000011
4674,T6,54000012
4675,T7,54000013
4676,T8,54000014
4677,T9,54000015
4678,T10,54000016
4679,T1,54000017
4680,T2,54000018
4681,T3,54000019
4682,T4,54000020
4683,T5,54000021
4684,T6,54000022
4685,T7,54000023
4686,T8,54000024
4687,T9,54000025
4688,T10,54000026
4689,T1,54000027
4690,T2,54000028
4691,T3,54000029
4692,T4,54000030
4693,T5,54000031
4694,T6,54000032
4695,T7,54000033
4696,T8,54000034
4697,T9,54000035
4698,T10,54000036
4699,T1,54000037
4700,T2,54000038
4701,T3,54000039
4702,T4,54000040
4703,T5,54000041
4704,T6,54000042
4705,T7,54000043
4706,T8,54000044
4707,T9,54000045
4708,T10,54000046
4709,T1,54000047
4710,T2,54000048
4711,T3,54000049
4712,T4,54000050
4713,T5,54000051
4714,T6,54000052
4715,T7,54000053
4716,T8,54000054
4717,T9,54000055
4718,T10,54000056
4719,T1,54000057
4720,T2,54000058
4721,T3,54000000
4722,T4,54000001
4723,T5,54000002
4724,T6,54000003
4725,T7,54000004
4726,T8,54000005
4727,T9,54000006
4728,T10,54000007
4729,T1,54000008
4730,T2,54000009
4731,T3,54000010
4732,T4,54000011
4733,T5,54000012
4734,T6,54000013
4735,T7,54000014
4736,T8,54000015
4737,T9,54000016
4738,T10,54000017
4739,T1,54000018
4740,T2,54000019
4741,T3,54000020
4742,T4,54000021
4743,T5,54000022
4744,T6,54000023
4745,T7,54000024
4746,T8,54000025
4747,T9,54000026
4748,T10,54000027
4749,T1,54000028
4750,T2,54000029
4751,T3,54000030
4752,T4,54000031
4753,T5,54000032
4754,T6,54000033
4755,T7,54000034
4756,T8,54000035
4757,T9,54000036
4758,T10,54000037
4759,T1,54000038
4760,T2,54000039
4761,T3,54000040
4762,T4,54000041
4763,T5,54000042
4764,T6,54000043
4765,T7,54000044
4766,T8,54000045
4767,T9,54000046
4768,T10,54000047
4769,T1,54000048
4770,T2,54000049
4771,T3,54000050
4772,T4,54000051
4773,T5,54000052
4774,T6,54000053
4775,T7,54000054
4776,T8,54000055
4777,T9,54000056
4778,T10,54000057
4779,T1,54000058
4780,T2,54000000
4781,T3,54000001
4782,T4,54000002
4783,T5,54000003
4784,T6,54000004
4785,T7,54000005
4786,T8,54000006
4787,T9,54000007
4788,T10,54000008
4789,T1,54000009
4790,T2,54000010
4791,T3,54000011
4792,T4,54000012
4793,T5,54000013
4794,T6,54000014
4795,T7,54000015
4796,T1,54000016
4797,T2,54000017
4798,T3,54000018
4799,T4,54000019
4800,T5,54000020
4801,T6,54000021
4802,T7,54000022
4803,T8,54000023
4804,T9,54000024
4805,T10,54000025
4806,T1,54000026
4807,T2,54000027
4808,T3,54000028
4809,T4,54000029
4810,T5,54000030
4811,T6,54000031
4812,T7,54000032
4813,T8,54000033
4814,T9,54000034
4815,T10,54000035
4816,T1,54000036
4817,T2,54000037
4818,T3,54000038
4819,T4,54000039
4820,T5,54000040
4821,T6,54000041
4822,T7,54000042
4823,T8,54000043
4824,T9,54000044
4825,T10,54000045
4826,T1,54000046
4827,T2,54000047
4828,T3,54000048
4829,T4,54000049
4830,T5,54000050
4831,T6,54000051
4832,T7,54000052
4833,T8,54000053
4834,T9,54000054
4835,T10,54000055
4836,T1,54000056
4837,T2,54000057
4838,T3,54000058
4839,T4,54000000
4840,T5,54000001
4841,T6,54000002
4842,T7,54000003
4843,T8,54000004
4844,T9,54000005
4845,T10,54000006
4846,T1,54000007
4847,T2,54000008
4848,T3,54000009
4849,T4,54000010
4850,T5,54000011
4851,T6,54000012
4852,T7,54000013
4853,T8,54000014
4854,T9,54000015
4855,T10,54000016
4856,T1,54000017
4857,T2,54000018
4858,T3,54000019
4859,T4,54000020
4860,T5,54000021
4861,T6,54000022
4862,T7,54000023
4863,T8,54000024
4864,T9,54000025
4865,T10,54000026
4866,T1,54000027
4867,T2,54000028
4868,T3,54000029
4869,T4,54000030
4870,T5,54000031
4871,T6,54000032
4872,T7,54000033
4873,T8,54000034
4874,T9,54000035
4875,T10,54000036
4876,T1,54000037
4877,T2,54000038
4878,T3,54000039
4879,T4,54000040
4880,T5,54000041
4881,T6,54000042
4882,T7,54000043
4883,T8,54000044
4884,T9,54000045
4885,T10,54000046
4886,T1,54000047
4887,T2,54000048
4888,T3,54000049
4889,T4,54000050
4890,T5,54000051
4891,T6,54000052
4892,T7,54000053
4893,T8,54000054
4894,T9,54000055
4895,T10,54000056
4896,T1,54000057
4897,T2,54000058
4898,T3,54000000
4899,T4,54000001
4900,T5,54000002
4901,T6,54000003
4902,T7,54000004
4903,T8,54000005
4904,T9,54000006
4905,T10,54000007
4906,T1,54000008
4907,T2,54000009
4908,T3,54000010
4909,T4,54000011
4910,T5,54000012
4911,T6,54000013
4912,T7,54000014
4913,T8,54000015
4914,T9,54000016
4915,T10,54000017
4916,T1,54000018
4917,T2,54000019
4918,T3,54000020
4919,T4,54000021
4920,T5,54000022
4921,T6,54000023
4922,T7,54000024
4923,T8,54000025
4924,T9,54000026
4925,T10,54000027
4926,T1,54000028
4927,T2,54000029
4928,T3,54000030
4929,T4,54000031
4930,T5,54000032
4931,T6,54000033
4932,T7,54000034
4933,T1,54000035
4934,T2,54000036
4935,T3,54000037
4936,T4,54000038
4937,T5,54000039
4938,T6,54000040
4939,T7,54000041
4940,T8,54000042
4941,T9,54000043
4942,T10,54000044
4943,T1,54000045
4944,T2,54000046
4945,T3,54000047
4946,T4,54000048
4947,T5,54000049
4948,T6,54000050
4949,T7,54000051
4950,T8,54000052
4951,T9,54000053
4952,T10,54000054
4953,T1,54000055
4954,T2,54000056
4955,T3,54000057
4956,T4,54000058
4957,T5,54000000
4958,T6,54000001
4959,T7,54000002
4960,T8,54000003
4961,T9,54000004
4962,T10,54000005
4963,T1,54000006
4964,T2,54000007
4965,T3,54000008
4966,T4,54000009
4967,T5,54000010
4968,T6,54000011
4969,T7,54000012
4970,T8,54000013
4971,T9,54000014
4972,T10,54000015
4973,T1,54000016
4974,T2,54000017
4975,T3,54000018
4976,T4,54000019
4977,T5,54000020
4978,T6,54000021
4979,T7,54000022
4980,T8,54000023
4981,T9,54000024
4982,T10,54000025
4983,T1,54000026
4984,T2,54000027
4985,T3,54000028
4986,T4,54000029
4987,T5,54000030
4988,T6,54000031
4989,T7,54000032
4990,T8,54000033
4991,T9,54000034
4992,T10,54000035
4993,T1,54000036
4994,T2,54000037
4995,T3,54000038
4996,T4,54000039
4997,T5,54000040
4998,T6,54000041
4999,T7,54000042
5000,T8,54000043
5001,T9,54000044
5002,T10,54000045
5003,T1,54000046
5004,T2,54000047
5005,T3,54000048
5006,T4,54000049
5007,T5,54000050
5008,T6,54000051
5009,T7,54000052
5010,T8,54000053
5011,T9,54000054
5012,T10,54000055
5013,T1,54000056
5014,T2,54000057
5015,T3,54000058
5016,T4,54000000
5017,T5,54000001
5018,T6,54000002
5019,T7,54000003
5020,T8,54000004
5021,T9,54000005
5022,T10,54000006
5023,T1,54000007
5024,T2,54000008
5025,T3,54000009
5026,T4,54000010
5027,T5,54000011
5028,T6,54000012
5029,T7,54000013
5030,T8,54000014
5031,T9,54000015
5032,T10,54000016
5033,T1,54000017
5034,T2,54000018
5035,T3,54000019
5036,T4,54000020
5037,T5,54000021
5038,T6,54000022
5039,T7,54000023
5040,T8,54000024
5041,T9,54000025
5042,T10,54000026
5043,T1,54000027
5044,T2,54000028
5045,T3,54000029
5046,T4,54000030
5047,T5,54000031
5048,T6,54000032
5049,T7,54000033
5050,T8,54000034
5051,T9,54000035
5052,T10,54000036
5053,T1,54000037
5054,T2,54000038
5055,T3,54000039
5056,T4,54000040
5057,T5,54000041
5058,T6,54000042
5059,T7,54000043
5060,T8,54000044
5061,T9,54000045
5062,T10,54000046
5063,T1,54000047
5064,T2,54000048
5065,T3,54000049
5066,T4,54000050
5067,T5,54000051
5068,T6,54000052
5069,T7,54000053
5070,T1,54000054
5071,T2,54000055
5072,T3,54000056
5073,T4,54000057
5074,T5,54000058
5075,T6,54000000
5076,T7,54000001
5077,T8,54000002
5078,T9,54000003
5079,T10,54000004
5080,T1,54000005
5081,T2,54000006
5082,T3,54000007
5083,T4,54000008
5084,T5,54000009
5085,T6,54000010
5086,T7,54000011
5087,T8,54000012
5088,T9,54000013
5089,T10,54000014
5090,T1,54000015
5091,T2,54000016
5092,T3,54000017
5093,T4,54000018
5094,T5,54000019
5095,T6,54000020
5096,T7,54000021
5097,T8,54000022
5098,T9,54000023
5099,T10,54000024
5100,T1,54000025
5101,T2,54000026
5102,T3,54000027
5103,T4,54000028
5104,T5,54000029
5105,T6,54000030
5106,T7,54000031
5107,T8,54000032
5108,T9,54000033
5109,T10,54000034
5110,T1,54000035
5111,T2,54000036
5112,T3,54000037
5113,T4,54000038
5114,T5,54000039
5115,T6,54000040
5116,T7,54000041
5117,T8,54000042
5118,T9,54000043
5119,T10,54000044
5120,T1,54000045
5121,T2,54000046
5122,T3,54000047
5123,T4,54000048
5124,T5,54000049
5125,T6,54000050
5126,T7,54000051
5127,T8,54000052
5128,T9,54000053
5129,T10,54000054
5130,T1,54000055
5131,T2,54000056
5132,T3,54000057
5133,T4,54000058
5134,T5,54000000
5135,T6,54000001
5136,T7,54000002
5137,T8,54000003
5138,T9,54000004
5139,T10,54000005
5140,T1,54000006
5141,T2,54000007
5142,T3,54000008
5143,T4,54000009
5144,T5,54000010
5145,T6,54000011
5146,T7,54000012
5147,T8,54000013
5148,T9,54000014
5149,T10,54000015
5150,T1,54000016
5151,T2,54000017
5152,T3,54000018
5153,T4,54000019
5154,T5,54000020
5155,T6,54000021
5156,T7,54000022
5157,T8,54000023
5158,T9,54000024
5159,T10,54000025
5160,T1,54000026
5161,T2,54000027
5162,T3,54000028
5163,T4,54000029
5164,T5,54000030
5165,T6,54000031
5166,T7,54000032
5167,T8,54000033
5168,T9,54000034
5169,T10,54000035
5170,T1,54000036
5171,T2,54000037
5172,T3,54000038
5173,T4,54000039
5174,T5,54000040
5175,T6,54000041
5176,T7,54000042
5177,T8,54000043
5178,T9,54000044
5179,T10,54000045
5180,T1,54000046
5181,T2,54000047
5182,T3,54000048
5183,T4,54000049
5184,T5,54000050
5185,T6,54000051
5186,T7,54000052
5187,T8,54000053
5188,T9,54000054
5189,T10,54000055
5190,T1,54000056
5191,T2,54000057
5192,T3,54000058
5193,T4,54000000
5194,T5,54000001
5195,T6,54000002
5196,T7,54000003
5197,T8,54000004
5198,T9,54000005
5199,T10,54000006
5200,T1,54000007
5201,T2,54000008
5202,T3,54000009
5203,T4,54000010
5204,T5,54000011
5205,T6,54000012
5206,T7,54000013
5207,T1,54000014
5208,T2,54000015
5209,T3,54000016
5210,T4,54000017
5211,T5,54000018
5212,T6,54000019
5213,T7,54000020
5214,T8,54000021
5215,T9,54000022
5216,T10,54000023
5217,T1,54000024
5218,T2,54000025
5219,T3,54000026
5220,T4,54000027
5221,T5,54000028
5222,T6,54000029
5223,T7,54000030
5224,T8,54000031
5225,T9,54000032
5226,T10,54000033
5227,T1,54000034
5228,T2,54000035
5229,T3,54000036
5230,T4,54000037
5231,T5,54000038
5232,T6,54000039
5233,T7,54000040
5234,T8,54000041
5235,T9,54000042
5236,T10,54000043
5237,T1,54000044
5238,T2,54000045
5239,T3,54000046
5240,T4,54000047
5241,T5,54000048
5242,T6,54000049
5243,T7,54000050
5244,T8,54000051
5245,T9,54000052
5246,T10,54000053
5247,T1,54000054
5248,T2,54000055
5249,T3,54000056
5250,T4,54000057
5251,T5,54000058
5252,T6,54000000
5253,T7,54000001
5254,T8,54000002
5255,T9,54000003
5256,T10,54000004
5257,T1,54000005
5258,T2,54000006
5259,T3,54000007
5260,T4,54000008
5261,T5,54000009
5262,T6,54000010
5263,T7,54000011
5264,T8,54000012
5265,T9,54000013
5266,T10,54000014
5267,T1,54000015
5268,T2,54000016
5269,T3,54000017
5270,T4,54000018
5271,T5,54000019
5272,T6,54000020
5273,T7,54000021
5274,T8,54000022
5275,T9,54000023
5276,T10,54000024
5277,T1,54000025
5278,T2,54000026
5279,T3,54000027
5280,T4,54000028
5281,T5,54000029
5282,T6,54000030
5283,T7,54000031
5284,T8,54000032
5285,T9,54000033
5286,T10,54000034
5287,T1,54000035
5288,T2,54000036
5289,T3,54000037
5290,T4,54000038
5291,T5,54000039
5292,T6,54000040
5293,T7,54000041
5294,T8,54000042
5295,T9,54000043
5296,T10,54000044
5297,T1,54000045
5298,T2,54000046
5299,T3,54000047
5300,T4,54000048
5301,T5,54000049
5302,T6,54000050
5303,T7,54000051
5304,T8,54000052
5305,T9,54000053
5306,T10,54000054
5307,T1,54000055
5308,T2,54000056
5309,T3,54000057
5310,T4,54000058
5311,T5,54000000
5312,T6,54000001
5313,T7,54000002
5314,T8,54000003
5315,T9,54000004
5316,T10,54000005
5317,T1,54000006
5318,T2,54000007
5319,T3,54000008
5320,T4,54000009
5321,T5,54000010
5322,T6,54000011
5323,T7,54000012
5324,T8,54000013
5325,T9,54000014
5326,T10,54000015
5327,T1,54000016
5328,T2,54000017
5329,T3,54000018
5330,T4,54000019
5331,T5,54000020
5332,T6,54000021
5333,T7,54000022
5334,T8,54000023
5335,T9,54000024
5336,T10,54000025
5337,T1,54000026
5338,T2,54000027
5339,T3,54000028
5340,T4,54000029
5341,T5,54000030
5342,T6,54000031
5343,T7,54000032
5344,T1,54000033
5345,T2,54000034
5346,T3,54000035
5347,T4,54000036
5348,T5,54000037
5349,T6,54000038
5350,T7,54000039
5351,T8,54000040
5352,T9,54000041
5353,T10,54000042
5354,T1,54000043
5355,T2,54000044
5356,T3,54000045
5357,T4,54000046
5358,T5,54000047
5359,T6,54000048
5360,T7,54000049
5361,T8,54000050
5362,T9,54000051
5363,T10,54000052
5364,T1,54000053
5365,T2,54000054
5366,T3,54000055
5367,T4,54000056
5368,T5,54000057
5369,T6,54000058
5370,T7,54000000
5371,T8,54000001
5372,T9,54000002
5373,T10,54000003
5374,T1,54000004
5375,T2,54000005
5376,T3,54000006
5377,T4,54000007
5378,T5,54000008
5379,T6,54000009
5380,T7,54000010
5381,T8,54000011
5382,T9,54000012
5383,T10,54000013
5384,T1,54000014
5385,T2,54000015
5386,T3,54000016
5387,T4,54000017
5388,T5,54000018
5389,T6,54000019
5390,T7,54000020
5391,T8,54000021
5392,T9,54000022
5393,T10,54000023
5394,T1,54000024
5395,T2,54000025
5396,T3,54000026
5397,T4,54000027
5398,T5,54000028
5399,T6,54000029
5400,T7,54000030
5401,T8,54000031
5402,T9,54000032
5403,T10,54000033
5404,T1,54000034
5405,T2,54000035
5406,T3,54000036
5407,T4,54000037
5408,T5,54000038
5409,T6,54000039
5410,T7,54000040
5411,T8,54000041
5412,T9,54000042
5413,T10,54000043
5414,T1,54000044
5415,T2,54000045
5416,T3,54000046
5417,T4,54000047
5418,T5,54000048
5419,T6,54000049
5420,T7,54000050
5421,T8,54000051
5422,T9,54000052
5423,T10,54000053
5424,T1,54000054
5425,T2,54000055
5426,T3,54000056
5427,T4,54000057
5428,T5,54000058
5429,T6,54000000
5430,T7,54000001
5431,T8,54000002
5432,T9,54000003
5433,T10,54000004
5434,T1,54000005
5435,T2,54000006
5436,T3,54000007
5437,T4,54000008
5438,T5,54000009
5439,T6,54000010
5440,T7,54000011
5441,T8,54000012
5442,T9,54000013
5443,T10,54000014
5444,T1,54000015
5445,T2,54000016
5446,T3,54000017
5447,T4,54000018
5448,T5,54000019
5449,T6,54000020
5450,T7,54000021
5451,T8,54000022
5452,T9,54000023
5453,T10,54000024
5454,T1,54000025
5455,T2,54000026
5456,T3,54000027
5457,T4,54000028
5458,T5,54000029
5459,T6,54000030
5460,T7,54000031
5461,T8,54000032
5462,T9,54000033
5463,T10,54000034
5464,T1,54000035
5465,T2,54000036
5466,T3,54000037
5467,T4,54000038
5468,T5,54000039
5469,T6,54000040
5470,T7,54000041
5471,T8,54000042
5472,T9,54000043
5473,T10,54000044
5474,T1,54000045
5475,T2,54000046
5476,T3,54000047
5477,T4,54000048
5478,T5,54000049
5479,T6,54000050
5480,T7,54000051
5481,T1,54000052
5482,T2,54000053
5483,T3,54000054
5484,T4,54000055
5485,T5,54000056
5486,T6,54000057
5487,T7,54000058
5488,T8,54000000
5489,T9,54000001
5490,T10,54000002
5491,T1,54000003
5492,T2,54000004
5493,T3,54000005
5494,T4,54000006
5495,T5,54000007
5496,T6,54000008
5497,T7,54000009
5498,T8,54000010
5499,T9,54000011
5500,T10,54000012
5501,T1,54000013
5502,T2,54000014
5503,T3,54000015
5504,T4,54000016
5505,T5,54000017
5506,T6,54000018
5507,T7,54000019
5508,T8,54000020
5509,T9,54000021
5510,T10,54000022
5511,T1,54000023
5512,T2,54000024
5513,T3,54000025
5514,T4,54000026
5515,T5,54000027
5516,T6,54000028
5517,T7,54000029
5518,T8,54000030
5519,T9,54000031
5520,T10,54000032
5521,T1,54000033
5522,T2,54000034
5523,T3,54000035
5524,T4,54000036
5525,T5,54000037
5526,T6,54000038
5527,T7,54000039
5528,T8,54000040
5529,T9,54000041
5530,T10,54000042
5531,T1,54000043
5532,T2,54000044
5533,T3,54000045
5534,T4,54000046
5535,T5,54000047
5536,T6,54000048
5537,T7,54000049
5538,T8,54000050
5539,T9,54000051
5540,T10,54000052
5541,T1,54000053
5542,T2,54000054
5543,T3,54000055
5544,T4,54000056
5545,T5,54000057
5546,T6,54000058
5547,T7,54000000
5548,T8,54000001
5549,T9,54000002
5550,T10,54000003
5551,T1,54000004
5552,T2,54000005
5553,T3,54000006
5554,T4,54000007
5555,T5,54000008
5556,T6,54000009
5557,T7,54000010
5558,T8,54000011
5559,T9,54000012
5560,T10,54000013
5561,T1,54000014
5562,T2,54000015
5563,T3,54000016
5564,T4,54000017
5565,T5,54000018
5566,T6,54000019
5567,T7,54000020
5568,T8,54000021
5569,T9,54000022
5570,T10,54000023
5571,T1,54000024
5572,T2,54000025
5573,T3,54000026
5574,T4,54000027
5575,T5,54000028
5576,T6,54000029
5577,T7,54000030
5578,T8,54000031
5579,T9,54000032
5580,T10,54000033
5581,T1,54000034
5582,T2,54000035
5583,T3,54000036
5584,T4,54000037
5585,T5,54000038
5586,T6,54000039
5587,T7,54000040
5588,T8,54000041
5589,T9,54000042
5590,T10,54000043
5591,T1,54000044
5592,T2,54000045
5593,T3,54000046
5594,T4,54000047
5595,T5,54000048
5596,T6,54000049
5597,T7,54000050
5598,T8,54000051
5599,T9,54000052
5600,T10,54000053
5601,T1,54000054
5602,T2,54000055
5603,T3,54000056
5604,T4,54000057
5605,T5,54000058
5606,T6,54000000
5607,T7,54000001
5608,T8,54000002
5609,T9,54000003
5610,T10,54000004
5611,T1,54000005
5612,T2,54000006
5613,T3,54000007
5614,T4,54000008
5615,T5,54000009
5616,T6,54000010
5617,T7,54000011
5618,T1,54000012
5619,T2,54000013
5620,T3,54000014
5621,T4,54000015
5622,T5,54000016
5623,T6,54000017
5624,T7,54000018
5625,T8,54000019
5626,T9,54000020
5627,T10,54000021
5628,T1,54000022
5629,T2,54000023
5630,T3,54000024
5631,T4,54000025
5632,T5,54000026
5633,T6,54000027
5634,T7,54000028
5635,T8,54000029
5636,T9,54000030
5637,T10,54000031
5638,T1,54000032
5639,T2,54000033
5640,T3,54000034
5641,T4,54000035
5642,T5,54000036
5643,T6,54000037
5644,T7,54000038
5645,T8,54000039
5646,T9,54000040
5647,T10,54000041
5648,T1,54000042
5649,T2,54000043
5650,T3,54000044
5651,T4,54000045
5652,T5,54000046
5653,T6,54000047
5654,T7,54000048
5655,T8,54000049
5656,T9,54000050
5657,T10,54000051
5658,T1,54000052
5659,T2,54000053
5660,T3,54000054
5661,T4,54000055
5662,T5,54000056
5663,T6,54000057
5664,T7,54000058
5665,T8,54000000
5666,T9,54000001
5667,T10,54000002
5668,T1,54000003
5669,T2,54000004
5670,T3,54000005
5671,T4,54000006
5672,T5,54000007
5673,T6,54000008
5674,T7,54000009
5675,T8,54000010
5676,T9,54000011
5677,T10,54000012
5678,T1,54000013
5679,T2,54000014
5680,T3,54000015
5681,T4,54000016
5682,T5,54000017
5683,T6,54000018
5684,T7,54000019
5685,T8,54000020
5686,T9,54000021
5687,T10,54000022
5688,T1,54000023
5689,T2,54000024
5690,T3,54000025
